top	left	bottom	right	slug	name	iso	icao	iata
35.028	138.403	35.019	138.414	28360565	静岡ヘリポート	JP		
36.122	140.125	36.113	140.137	28360555	つくばヘリポート	JP		
43.048	144.188	43.038	144.2	28360574	釧路空港	JP		
34.677	135.397	34.668	135.408	28360567	舞洲ヘリポート	JP		
32.472	139.754	32.463	139.765	28360562	青ヶ島ヘリポート	JP		
42.049	140.787	42.04	140.799	28360514	鹿部飛行場	JP		
45.459	141.033	45.45	141.046	28360518	礼文空港	JP		
32.97	131.917	32.961	131.928	28360573	佐伯ヘリポート	JP		
43.06	142.612	43.051	142.624	28360550	占冠ヘリポート	JP		
35.518	134.781	35.509	134.793	28360530	但馬空港	JP		
35.534	134.487	35.525	134.498	28360570	湯村温泉ヘリポート	JP		
25.852	131.259	25.842	131.269	28360543	南大東空港	JP		MMD
24.064	123.801	24.055	123.811	28360546	波照間空港	JP		HTR
33.155	130.297	33.146	130.308	28360533	佐賀空港	JP		HSG
34.66	135.88	34.651	135.891	28360571	奈良ヘリポート	JP		
43.488	141.874	43.479	141.886	28360547	砂川ヘリポート	JP		
33.391	132.92	33.382	132.931	28360572	檮原ヘリポート	JP		
24.657	124.671	24.648	124.681	28360545	多良間空港	JP		TRA
45.106	141.753	45.097	141.766	28360552	豊富ヘリポート	JP		
43.484	144.428	43.475	144.441	28360520	弟子屈飛行場	JP		
44.309	143.398	44.3	143.411	28360513	オホーツク紋別空港	JP		MBE
43.857	141.503	43.848	141.515	28360551	増毛ヘリポート	JP		
34.678	136.549	34.669	136.56	28360566	津市伊勢湾ヘリポート	JP		
33.196	129.085	33.186	129.096	28360534	小値賀空港	JP		
37.918	140.16	37.908	140.172	28360554	米沢ヘリポート	JP		
34.664	135.203	34.655	135.214	28360568	神戸ヘリポート	JP		
42.837	140.666	42.828	140.678	28360549	ニセコヘリポート	JP		
35.347	139.65	35.338	139.662	28360563	横浜ヘリポート	JP		
40.198	140.36	40.189	140.372	28360521	大館能代空港	JP		
36.329	138.988	36.32	138.999	28360558	高崎ヘリポート	JP		
34.441	132.916	34.432	132.927	28360532	広島空港	JP		HIJ
32.488	130.151	32.479	130.162	28360536	天草空港	JP		
36.564	140.001	36.555	140.012	28360556	栃木ヘリポート	JP		
25.949	131.321	25.94	131.331	28360544	北大東空港	JP		
36.323	139.1	36.314	139.111	28360557	群馬ヘリポート	JP		
38.818	139.783	38.809	139.795	28360522	庄内空港	JP		
53.712	7.218	53.703	7.233	22256373	Norderney Airfield	DE		
50.29	11.844	50.286	11.868	22221018	Hof-Plauen Airport	DE		HOQ
53.79	7.907	53.782	7.93	22291164	Wangerooge Airport	DE		AGE
53.647	9.953	53.595	10.042	22211603	Hamburg Airport	DE		HAM
53.748	7.476	53.738	7.491	22235857	Langeoog Airport	DE		LGO
48.797	8.081	48.775	8.097	22269415	Baden-Airpark	DE		
47.689	9.464	47.648	9.539	22244457	Friedrichshafen Airport	DE		
49.478	8.505	49.471	8.524	22243020	Mannheim City Airport	DE		MHG
53.16	8.611	53.151	8.626	22237383	Lemwerder Airport	DE		
49.502	11.061	49.45	11.11	22257687	Nurnberg Airport	DE		
52.424	13.459	52.348	13.557	22276234	Berlin-Schonefeld International Airport	DE		SXF
49.222	7.095	49.212	7.125	22273157	Saarbrucken Airport	DE		SCN
51.436	12.205	51.409	12.272	22275261	Leipzig-Halle Airport	DE		
52.467	9.668	52.451	9.719	22235735	Hannover International Airport	DE		
51.237	6.487	51.225	6.516	22246822	Dusseldorf Monchengladbach Airport	DE		MGL
52.142	7.668	52.129	7.707	22206577	Munster-Osnabruck International Airport	DE		
54.385	10.133	54.375	10.155	22227853	Kiel-Holtenau Airport	DE		
54.901	8.321	54.897	8.327	22294483	Westerland Airport	DE		GWT
53.81	10.698	53.799	10.734	22239875	Lubeck Airport	DE		
51.409	6.925	51.397	6.951	22247850	Essen-Mulheim Airport	DE		
48.712	9.15	48.673	9.253	22236827	Stuttgart Airport	DE		STR
53.683	7.051	53.679	7.063	22224334	Juist Airport	DE		
38.053	128.65	38.044	128.662	28808959	양양국제공항	KR		YNY
37.495	127.983	37.486	127.994	28808960	원주공항	KR		WJU
-0.394	-65.031	-0.403	-65.022	28835341	Aeroporto de Tapuruquara	BR		
-3.465	-68.963	-3.474	-68.954	28835342	Aeroporto Senadora Eunice Michiles	BR		
-21.13	-44.259	-21.139	-44.249	28835343	Aeroporto Prefeito Octávio de Almeida Neves	BR		
-29.885	-54.827	-29.894	-54.817	28835346	Aeroporto de Saicã	BR		
-22.915	-42.836	-22.924	-42.826	28835345	Aeroporto de Maricá	BR		
39.568	2.689	39.527	2.764	23281165	Aeropuerto de Palma de Mallorca	ES		PMI
36.689	-4.511	36.656	-4.452	23232917	Aeropuerto de Málaga	ES		AGP
41.917	2.762	41.897	2.769	23268768	Aeropuerto de Girona	ES		GRO
60.297	5.214	60.288	5.232	23210056	Bergen Helikopter Lufthavn	NO		
55.542	13.356	55.531	13.372	23318094	Malmö-Sturup Flygplats	SE		MMX
26.277	50.621	26.266	50.633	23388208	Bahrain International Airport	BH		BAH
48.14	11.689	48.131	11.703	23388283	Flughafen Neu-Riem	DE		
-37.722	144.89	-37.731	144.902	23388203	Essendon Airport	AU		
31.225	121.312	31.15	121.387	23388248	Hongqiao Airport	CN		SHA
-27.375	153.093	-27.407	153.133	23388207	Brisbane International Airport	AU		BNE
41.876	12.552	41.867	12.564	23388297	Ex Aeroporto di Centocelle	IT		
-6.117	106.642	-6.134	106.678	23388291	Bandara Udara Internasional Soekarno-Hatta	ID		CGK
43.466	-80.395	43.446	-80.37	23388219	Region of Waterloo International Airport	CA		
-23.591	-46.69	-23.661	-46.619	23388212	Aeroporto Internacional de Congonhas	BR		CGH
64.136	-21.959	64.127	-21.938	23388288	Reykjavikurflugvollur Domestik Air Terminal	IS		
31.193	29.951	31.191	29.954	23388264	An-Nuzhah Airport	EG		ALY
-6.232	106.852	-6.273	106.922	23388289	Halim Perdana Kusuma International Airport	ID		HLP
9.963	-84.148	9.953	-84.138	23388260	Aeropuerto Nacional Tobias Bolanos	CR		SYQ
50.444	-104.659	50.43	-104.605	23388227	Regina Airport	CA		
52.672	-8.689	52.663	-8.674	23388267	Coonagh Airfield	IE		
-37.972	145.088	-37.981	145.1	23388201	Moorabbin Airport	AU		
60.265	25.034	60.247	25.06	23388273	Helsinki-Malmin lentoasema	FI		HEM
49.243	16.549	49.233	16.563	23388270	Svazarmu	CZ		
32.115	34.777	32.106	34.788	23388293	Sde Dov Airport	IL		
-37.643	144.827	-37.69	144.864	23388202	Melbourne International Airport	AU		MEL
53.439	-6.292	53.415	-6.22	23388266	Dublin Airport	IE		DUB
38.966	121.538	38.957	121.549	23388254	Chou Shui Tzu Airport	CN	KDLC	DLC
-33.926	151.161	-33.961	151.185	23388205	Kingsford Smith Airport	AU		ZDN
52.325	9.791	52.316	9.806	23388280	Hubschr.-Landeplatz	DE		
51.485	-0.497	51.452	-0.418	23382429	London Heathrow Airport	GB		
54.631	-5.885	54.609	-5.856	23387943	George Best Belfast City Airport	GB		BHD
61.775	17.065	61.76	17.095	23322175	Hudiksvall Flygplats	SE		HUV
46.923	7.462	46.881	7.532	23332448	Flughafen Bern-Belp	CH		BRN
61.094	-149.853	61.085	-149.835	23388383	Rabbit Creek Airport	US		
33.843	131.027	33.834	131.038	23388303	新北九州空港	JP		
21.755	39.131	21.746	39.134	23388353	King Abdul Aziz International Airport	SA		JED
-12.007	-77.143	-12.038	-77.098	23388342	Jorge Chavez Airport	PE		
43.121	141.375	43.112	141.388	23388309	丘珠空港	JP		
36.854	10.212	36.832	10.245	23388364	Aeroport Tunis	TN		TUN
33.608	130.396	33.571	130.456	23388316	福岡空港	JP		
29.274	47.962	29.226	47.984	23388328	Kuwait International Airport	KW		
37.568	126.791	37.556	126.807	23388324	김포국제공항	KR		GMP
35.59	139.726	35.515	139.814	23388311	東京国際空港	JP	KHND	HND
21.049	-86.882	21.034	-86.862	23388337	Cancun Airport	MX		CUN
35.189	128.923	35.166	128.951	23388327	김해국제공항	KR		
61.16	-149.804	61.151	-149.785	23388387	Campbell Airfield	US		
40.993	28.805	40.964	28.833	23388365	Ataturk Hava Limani Airport	TR		
52.027	1.173	52.021	1.181	23388367	Ipswich Airport	GB		IPW
25.261	55.352	25.239	55.376	23388362	Dubai International Airport	AE		DXB
44.51	26.079	44.495	26.127	23388350	Aeroportul National Bucuresti-Baneasa	RO		BBU
33.83	35.487	33.822	35.496	23388329	Beirut International Airport	LB		BEY
61.12	-149.828	61.111	-149.809	23388382	Sky Harbor Airport	US		
52.216	21.185	52.207	21.2	23388345	Ladowisko	PL		
61.111	-149.874	61.102	-149.855	23388384	Flying Crown Airport	US		
18.46	-66.017	18.433	-65.973	23388351	Aeropuerto Internacional Luis Muñoz Marín	PR		
50.835	-0.296	50.833	-0.288	23388366	Shoreham Airport	GB		ESH
35.257	136.918	35.248	136.929	23388304	名古屋飛行場	JP		NKM
31.978	35.977	31.968	35.988	23388321	Al Matar Airport	JO		ADJ
61.19	-149.97	61.182	-149.959	23388380	Lake Hood Seaplane Base	US		
35.16	33.271	35.151	33.283	23388394	Lefcosia	CY		
62.538	17.429	62.518	17.454	23322231	Sundsvall-Härnösand Flygplats	SE	KSDL	SDL
46.013	8.942	45.992	8.962	23354864	Aeroporto di Lugano-Agno	CH	KLUG	LUG
-34.553	-58.444	-34.599	-58.394	23388199	Aeroparque Jorge Newbery	AR		AEP
47.489	9.549	47.484	9.571	23344872	Flugplatz St. Gallen-Altenrhein	CH		ACH
56.302	12.836	56.276	12.869	23319131	Ängelholm Flygplats	SE		AGH
46.266	6.054	46.2	6.153	23365569	Aéroport International de Genève	CH		GVA
63.063	17.759	63.035	17.778	23322390	Kramfors Sollefteå Flygplats	SE		
50.96	0.929	50.951	0.943	23386529	Lydd Airport	GB		LYX
51.192	-0.228	51.112	-0.119	23387567	London Gatwick Airport	GB		LGW
54.404	-7.659	54.392	-7.643	23387878	Enniskillen Airport	GB		
55.045	-7.164	55.036	-7.148	23387862	City of Derry Airport	GB		
49.395	1.163	49.376	1.197	22869742	Aéroport Rouen-Vallée de Seine	FR		
55.593	12.124	55.587	12.132	22852271	Roskilde Lufthavn	DK		RKE
47.316	-2.163	47.307	-2.15	22866862	Aerodrome de Saint-Nazaire-Montoir	FR		
47.568	-0.331	47.555	-0.297	22868196	Aéroport d'Angers-Marcé	FR		
48.095	5.04	48.067	5.061	22893712	Aéroport Chaumont-Semoutiers	FR		
47.759	-3.444	47.75	-3.431	22869064	Aéroport de Lorient Lann-Bihoue	FR		
49.788	4.639	49.777	4.658	22890802	Aéroport Dés Ardennes	FR		
43.555	6.948	43.539	6.961	22878800	Aéroport de Cannes-Mandelieu	FR		CEQ
55.656	12.595	55.589	12.716	22851127	Københavns Lufthavn	DK		ZGH
33.452	-100.86	33.442	-100.851	29388208	Spur Municipal Airport	US		
42.705	-87.963	42.699	-87.954	29388281	Sylvania Airport	US		
41.148	-87.463	41.146	-87.46	29388283	Lake Village Airport	US		
32.456	-98.686	32.447	-98.679	29388203	Ranger Municipal Airport	US		
41.574	-83.99	41.57	-83.98	29388253	Delta Wings Airport	US		
40.64	-87.706	40.632	-87.697	29388278	Milford Airport	US		
44.671	-83.308	44.666	-83.302	29388241	Harrisville Airport	US		
43.834	-84.748	43.829	-84.736	29388248	Clare Municipal Airport	US		
44.664	-84.241	44.656	-84.234	29388238	Lost Creek Airport	US		
28.572	-96.637	28.567	-96.63	29388207	Tanners Airport	US		
42.591	-82.579	42.587	-82.572	29388259	Harsens Island Airport	US		
43.733	-83.467	43.726	-83.461	29388242	Sebewaing Airport	US		
33.263	-97.587	33.246	-97.578	29388225	Decatur Municipal Airport	US		
40.928	-88.633	40.92	-88.617	29388297	Pontiac Municipal Airport	US		
32.712	-94.123	32.708	-94.118	29388215	Fly and Fish Lodge Airport	US		
40.393	-86.81	40.386	-86.801	29388291	Halsmer Airport	US		
40.493	-89.78	40.486	-89.775	29388276	Manito Mitchell/Waddell Airport	US		
32.417	-94.821	32.409	-94.812	29388209	Kilgore Airport	US		
29.918	-96.955	29.897	-96.945	29388219	Fayette Regional Air Center Airport	US		
33.186	-99.152	33.172	-99.149	29388212	Throckmorton Municipal Airport	US		
41.223	-86.384	41.22	-86.38	29388288	Fleet Field	US		
42.574	-83.782	42.567	-83.775	29388264	Brighton Airport	US		
43.112	-82.791	43.109	-82.782	29388231	Yale Airport	US		
33.687	-102.01	33.679	-102.001	29388216	Biggin Hill Airport	US		
44.611	-85.764	44.605	-85.756	29388228	Green Lake Township Airport	US		
42.509	-83.629	42.501	-83.616	29388269	Oakland Southwest Airport	US		
41.701	-85.42	41.698	-85.416	29388296	Reid-Eash Airport	US		
31.929	-97.37	31.921	-97.36	29388206	Lake Whitney State Park Airport	US		
32.534	-94.976	32.522	-94.967	29388223	Gladwater Municipal Airport	US		
43.112	-88.168	43.107	-88.162	29388299	Aero Park Airport	US		
43.564	-85.776	43.555	-85.772	29388235	White Cloud Airport	US		
40.72	-85.251	40.712	-85.241	29388289	Miller Airport	US		
32.513	-94.705	32.504	-94.696	29388224	East Side Airport	US		
42.72	-84.067	42.714	-84.056	29388260	Maple Grove Airport	US		
33.798	-95.531	33.79	-95.526	29388226	Powderly Airport	US		
34.187	-102.652	34.182	-102.631	29388211	Muleshoe Municipal Airport	US		
28.432	-96.448	28.427	-96.44	29388217	Port Oconnor Airport	US		
44.68	-84.13	44.674	-84.118	29388239	Oscoda County Airport	US		
40.861	-88.643	40.858	-88.633	29388275	Pontiac Municipal Airport	US		
43.344	-85.778	43.34	-85.768	29388237	Grant Airport	US		
44.324	-85.176	44.317	-85.161	29388240	Home Acres Sky Ranch Airport	US		
33.623	-96.186	33.606	-96.174	29388227	Jones Field Airport	US		
41.421	-85.69	41.417	-85.685	29388287	Wawasee Airport	US		
43.302	-82.614	43.294	-82.602	29388261	Arnold Lunding Field	US		
43.981	-83.981	43.978	-83.967	29388265	Standish Industrial Airport	US		
41.721	-82.822	41.715	-82.82	29388255	North Bass Island Airport	US		
42.884	-88.603	42.881	-88.591	29388274	Palmyra Municipal Airport	US		
43.901	-85.288	43.893	-85.277	29388267	Evart Municipal Airport	US		
44.79	-86.001	44.787	-85.996	29388262	Empire Airport	US		
35.455	-97.536	35.445	-97.53	29388200	Downtown Airpark	US		
39.477	-87.105	39.475	-87.094	29388290	Arthur Municipal Airport	US		
27.891	-97.354	27.883	-97.345	29388214	Hunt Airport San Patricio	US		
29.921	-98.25	29.912	-98.245	29388218	Canyon Lake Airport	US		
35.903	-92.667	35.893	-92.65	29388201	Searcy County Airport	US		
42.996	-90.143	42.99	-90.136	29388273	Dodgeville Municipal Airport	US		
43.99	-83.922	43.983	-83.912	29388250	Dudley Airport	US		
42.725	-82.6	42.716	-82.592	29388230	Marine City Airport	US		
42.029	-83.944	42.022	-83.936	29388270	Al Meyers Airport	US		
41.401	-88.794	41.397	-88.789	29388298	Skydive Chicago Airport	US		
40.463	-86.833	40.458	-86.827	29388293	Aretz Airport	US		
35.149	-101.84	35.138	-101.837	29388202	Palo Duro Airport	US		
43.732	-85.516	43.724	-85.504	29388243	Roben-Hood Airport	US		
43.645	-86.334	43.639	-86.325	29388246	Oceana County Airport	US		
42.957	-85.354	42.951	-85.341	29388229	Lowell City Airport	US		
39.74	-87.224	39.739	-87.215	29388282	Butler Field	US		
44.913	-83.933	44.902	-83.918	29388233	Turtle Lake Club Airport	US		
45.392	-86.929	45.384	-86.92	29388271	Washington Island Airport	US		
44.056	-84.818	44.046	-84.808	29388247	Clare County Airport	US		
42.095	-89.421	42.092	-89.417	29388277	Nick Lung Flight Park	US		
45.14	-87.194	45.131	-87.18	29388272	Ephraim-Fish Creek Airport	US		
41.145	-86.065	41.142	-86.061	29388286	Mentone Airport	US		
46.628	-85.927	46.614	-85.906	29388245	Grand Marais Airport	US		
40.234	-85.642	40.23	-85.633	29388292	Alexandria Airport	US		
39.801	-86.366	39.796	-86.359	29388295	Speedway Airport	US		
40.547	-86.683	40.539	-86.681	29388284	Delphi Municipal Airport	US		
45.727	-85.526	45.712	-85.513	29388252	Welke Airport	US		
29.699	-95.799	29.693	-95.791	29388220	Westheimer Air Park	US		
31.845	-94.16	31.821	-94.151	29388213	Center Municipal Airport	US		
43.454	-85.274	43.449	-85.254	29388251	Lakeview Airport-Griffith Field	US		
43.187	-84.141	43.179	-84.128	29388266	Howard Nixon Memorial Airport	US		
44.899	-84.303	44.891	-84.293	29388234	Twin Lakes Airport	US		
45.369	-84.228	45.361	-84.219	29388254	Leo E Goetz County Airport	US		
45.06	-85.356	45.052	-85.345	29388268	Torchport Airport	US		
40.79	-87.734	40.785	-87.728	29388279	Songwood Inn Airport	US		
32.747	-99.3	32.737	-99.294	29388210	Taylor Airport	US		
44.055	-83.698	44.052	-83.693	29388249	Au Gres Airport	US		
41.209	-87.212	41.205	-87.206	29388285	Demotte Airport	US		
45.17	-85.585	45.161	-85.567	29388263	Woolsey Memorial Airport	US		
30.604	-97.828	30.596	-97.816	29388205	Kittle Hill Airport	US		
29.734	-97.663	29.724	-97.657	29388204	The Carter Memorial Airport	US		
32.466	-96.917	32.444	-96.91	29388221	Mid-Way Regional Airport	US		
42.422	-86.241	42.417	-86.235	29388258	Sanko Landing Strip	US		
45.088	-83.942	45.077	-83.932	29388232	Hillman Airport	US		
43.41	-85.803	43.404	-85.795	29388236	Newaygo Airport	US		
41.639	-82.832	41.636	-82.827	29388256	Put-in-Bay Airport	US		
46.12	-85.933	46.113	-85.928	29388244	Blaney Park Airport	US		
42.472	-85.653	42.464	-85.642	29388257	Otsego Plainwell Municipal Airport	US		
42.382	-89.566	42.374	-89.561	29388280	Ronald K Dornink Airport	US		
32.751	-97.683	32.74	-97.679	29388222	Parker County Airport	US		
40.156	-85.325	40.154	-85.313	29388294	Reese Airport	US		
63.703	8.747	63.694	8.767	29329626	Frøya Flyplass	NO		
31.684	-110.296	31.683	-110.283	29387908	Whetstone Airport	US		
46.488	-100.271	46.48	-100.263	29387981	Hazelton Municipal Airport	US		
45.421	-101.092	45.411	-101.08	29387983	Timber Lake Municipal Airport	US		
34.027	-112.824	34.014	-112.814	29387903	Moreton Airport	US		
46.613	-95.609	46.606	-95.596	29387953	Perham Municipal Airport	US		
48.192	-103.629	48.187	-103.62	29387978	Wright Field	US		
46.96	-93.6	46.952	-93.595	29387941	Quadna Mountain Airport	US		
45.604	-95.54	45.595	-95.532	29387948	Starbuck Municipal Airport	US		
44.733	-96.267	44.726	-96.257	29387938	Canby Municipal Airport	US		
32.523	-114.701	32.509	-114.683	29387907	Rolle Airfield	US		
45.104	-94.516	45.09	-94.498	29387959	Litchfield Municipal Airport	US		
45.377	-94.738	45.369	-94.729	29387942	Paynesville Municipal Airport	US		
45.777	-93.635	45.768	-93.63	29387925	Milaca Municipal Airport	US		
47.357	-101.036	47.35	-101.019	29387997	Washburn Municipal Airport	US		
34.585	-114.367	34.559	-114.348	29387915	Lake Havasu City Airport	US		
44.398	-97.129	44.389	-97.118	29387991	Arlington Municipal Airport	US		
46.816	-101.865	46.811	-101.854	29387976	Glen Ullin Municipal Airport	US		
35.656	-112.154	35.645	-112.139	29387909	Valle Airport	US		
43.625	-96.217	43.617	-96.214	29387919	Luverne Municipal Airport	US		
32.304	-111.325	32.297	-111.318	29387912	Taylor Field	US		
47.984	-99.534	47.977	-99.52	29387988	Maddock Municipal Airport	US		
43.584	-90.91	43.575	-90.889	29387964	Viroqua Municipal Airport	US		
46.119	-92.887	46.11	-92.883	29387931	Sandstone Municipal Airport	US		
36.824	-106.894	36.816	-106.883	29387916	Jicarilla Apache Nation Airport	US		
44.023	-92.839	44.014	-92.83	29387928	Dodge Center Airport	US		
44.761	-94.091	44.753	-94.076	29387969	Glencoe Municipal Airfield	US		
43.384	-97.996	43.371	-97.984	29387996	Parkston Municipal Airport	US		
32.66	-114.108	32.649	-114.091	29387906	Wellton Airport	US		
48.156	-94.521	48.146	-94.512	29387923	Waskish Municipal Airport	US		
43.909	-100.044	43.903	-100.03	29387999	Presho Municipal Airport	US		
44.291	-96.157	44.284	-96.145	29387935	Tyler Municipal Airport	US		
48.487	-99.242	48.48	-99.232	29387989	Cando Municipal Airport	US		
45.787	-88.071	45.782	-88.064	29387924	Fontecchio Airport	US		
43.761	-89.654	43.753	-89.652	29387960	Clearwater Ranch Airport	US		
46.164	-93.465	46.156	-93.46	29387926	Isle Airport	US		
32.437	-111.398	32.422	-111.381	29387911	El Trio Gliderport	US		
47.189	-113.446	47.173	-113.444	29387917	Seeley Lake Airport	US		
44.529	-93.333	44.523	-93.322	29387939	Sky Harbor Residential Airpark	US		
44.776	-96.694	44.766	-96.683	29387975	Clear Lake Municipal Airport	US		
43.704	-95.175	43.696	-95.17	29387937	H Reder Field	US		
46.623	-93.317	46.616	-93.309	29387940	Isedor Iverson Airport	US		
44.734	-94.72	44.728	-94.707	29387927	Hector Municipal Airport	US		
44.037	-97.54	44.03	-97.53	29387987	Howard Municipal Airport	US		
46.624	-92.088	46.619	-92.076	29387961	Carlson Airport	US		
45.449	-93.972	45.439	-93.964	29387965	Leaders Clear Lake Airport	US		
46.515	-96.194	46.508	-96.19	29387955	Velo Airstrip	US		
45.709	-94.937	45.7	-94.929	29387974	Sauk Centre Municipal Airport	US		
46.126	-90.564	46.122	-90.559	29387967	Glidden Municipal Airport	US		
46.143	-89.657	46.131	-89.642	29387962	Boulder Junction Airport	US		
33.264	-103.283	33.257	-103.266	29387900	Tatum Airport	US		
45.851	-100.078	45.845	-100.069	29387990	Herreid Municipal Airport	US		
31.613	-109.664	31.599	-109.647	29387914	Tribal Air Airport	US		
